gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
1,0.0,1,0,0.9305555555555556,1,1,0.9258706467661691,0.8710362335564275,1.0000000000000009,1.0,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,0
1,0.0,1,1,0.8888888888888888,1,0,0.7164179104477612,0.6473978767597507,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,1.0,0.854101706400886,0.2316683869435539,0.0,0
0,0.0,0,0,0.5972222222222222,1,0,0.3701492537313433,0.2798811447034387,0.0518294355868365,0.3460160493615374,1.0,0.430304216904169,1.0,0.2404003501831062,1.0,1.0,0.2316683869435539,1.0,0
1,0.0,1,0,0.75,1,0,0.91044776119403,0.702907915993538,0.0518294355868365,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,1
0,0.0,0,0,0.1527777777777777,1,0,0.0691542288557213,0.0261193168705285,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316683869435539,1.0,0
0,0.0,0,0,0.7083333333333333,1,1,0.9278606965174128,0.655948534502654,1.0000000000000009,1.0,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,1.0,0
0,0.0,1,1,0.8472222222222222,1,0,0.4134328358208955,0.4180360027694438,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,1.0,1.0,1.0,1.0,1.0,1.0,0
1,0.0,1,1,0.0555555555555555,1,1,0.6621890547263681,0.0407454419570736,1.0000000000000009,1.0,1.0,0.430304216904169,0.4654557771889976,1.0,1.0,1.0,1.0,0.0672598310258884,1
0,0.0,0,0,0.8472222222222222,0,0,0.2532338308457711,0.3089949226863605,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,1.0,1.0,0.2316683869435539,0.0,0
0,0.0,1,1,0.9583333333333331,1,1,0.7467661691542288,0.7361239326102008,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,0.2404003501831062,1.0,0.854101706400886,0.0,0.0672598310258884,0
1,0.0,0,0,0.6388888888888888,1,0,0.0094527363184079,0.1026252019386106,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0,0,0.2222222222222222,1,1,0.6199004975124378,0.1419455342718671,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,0
1,0.0,1,0,0.4305555555555555,1,1,0.6074626865671642,0.2844680360027694,1.0000000000000009,0.3460160493615374,1.0,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.1125363733374977,0
1,0.0,1,0,1.0,1,1,0.9218905472636816,0.9487710593122548,1.0000000000000009,1.0,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
0,0.0,1,1,0.9444444444444444,1,0,0.6671641791044776,0.6394184168012924,1.0000000000000009,0.3460160493615374,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,0
0,0.0,1,1,0.0138888888888888,1,1,0.0273631840796019,0.0002538656819755,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1,0.0,0,0,0.8333333333333333,1,1,0.7094527363184079,0.6014770366951304,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,1.0,0.0,1.0,0
1,0.0,1,1,0.8472222222222222,1,1,0.8124378109452737,0.7180417724440342,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,1.0,0
0,0.0,0,0,0.4166666666666666,1,0,0.817910447761194,0.3551927071313178,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,0
1,0.0,0,0,0.4722222222222222,1,1,0.3139303482587064,0.1979459958458343,0.0518294355868365,0.3460160493615374,1.0,0.430304216904169,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,1,1,0.7777777777777777,1,1,0.0154228855721393,0.127059773828756,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,1,0,0.6666666666666666,0,0,0.163681592039801,0.1829794599584583,0.0,0.3460160493615374,1.0,0.430304216904169,0.4654557771889976,1.0,1.0,1.0,0.2316683869435539,0.1125363733374977,1
1,0.0,1,0,0.6805555555555555,1,1,0.8039800995024875,0.5579217632125548,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,0.0672598310258884,1
1,0.0,1,0,0.8472222222222222,1,0,0.755223880597015,0.6592487883683361,0.0518294355868365,1.0,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,1.0,0.854101706400886,1.0,0.0,0
1,0.0,0,0,0.1388888888888889,1,1,0.708955223880597,0.0974267251327025,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,1
1,0.0,1,1,1.0,1,1,0.7218905472636815,0.7492499423032541,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,1.0,0.854101706400886,0.0,0.0,0
1,0.0,0,0,0.375,1,1,0.6273631840796019,0.2600969305331179,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,1.0,1.0,1.0,1.0,0
1,0.0,0,0,0.9583333333333331,1,1,0.8601990049751244,0.831012000923148,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,1
1,0.0,1,0,0.7638888888888888,0,1,0.3611940298507462,0.3415070390030002,0.0,0.3460160493615374,1.0,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,1.0,0.0672598310258884,1
0,0.0,0,0,0.1527777777777777,1,0,0.0203980099502487,0.0262520193861066,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,0
0,0.0,0,0,0.0555555555555555,1,0,0.0218905472636815,0.0073909531502423,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,0.0,0,0,0.986111111111111,1,1,0.925373134328358,0.919149549965382,1.0000000000000009,1.0,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,1.0,0
0,0.0,0,1,0.0416666666666666,0,0,0.1134328358208954,0.0082217862912531,0.0,0.3460160493615374,1.0,0.430304216904169,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,0
1,0.0,1,0,0.9722222222222222,1,1,0.5840796019900497,0.6082390953150243,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
0,0.0,1,0,0.0277777777777777,1,1,0.518905472636816,0.0156935148857604,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
1,0.0,1,1,0.3472222222222222,1,1,0.7179104477611941,0.2492268636048926,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,1.0,1
0,1.0,0,0,0.4166666666666666,1,0,0.7308457711442786,0.3161031617816755,1.0000000000000009,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,1.0,1.0,1.0,1.0,0.0,1
1,0.0,0,0,0.611111111111111,1,1,0.6666666666666666,0.4252654050311562,1.0000000000000009,0.3460160493615374,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,0
0,0.0,0,0,0.0416666666666666,1,1,0.0134328358208955,0.0047253634894991,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1125363733374977,1
0,0.0,1,1,0.1666666666666666,1,1,0.3990049751243781,0.083285252711747,0.0518294355868365,0.3460160493615374,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,1.0,1.0,0.0,0
1,0.0,1,0,0.9027777777777776,1,0,0.5761194029850747,0.5666685898915301,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,1.0,0.854101706400886,0.0,0.0672598310258884,0
0,0.0,0,0,0.1388888888888889,1,0,0.0059701492537313,0.0166628202169397,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1125363733374977,0
0,0.0,1,1,0.875,1,0,0.0109452736318408,0.1436706669743826,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,0.0,0,1,0.6388888888888888,1,1,0.8651741293532339,0.5543561043157166,0.0518294355868365,1.0,0.2209455880816778,0.430304216904169,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,1
1,0.0,0,1,1.0,0,0,0.4870646766169154,0.5369143780290792,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
0,0.0,0,0,0.0833333333333333,1,0,0.3781094527363183,0.042730210016155,0.0518294355868365,0.3460160493615374,0.2209455880816778,0.430304216904169,1.0,1.0,1.0,1.0,1.0,1.0,1
0,1.0,0,0,0.6944444444444444,1,1,0.6482587064676617,0.4725248096007385,1.0000000000000009,1.0,0.2209455880816778,0.430304216904169,1.0,1.0,1.0,1.0,1.0,1.0,0
0,0.0,1,0,0.1666666666666666,1,1,0.017910447761194,0.0283579506115855,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,0.0,0,0,0.5694444444444444,1,0,0.0238805970149253,0.0942014770366951,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125363733374977,0
0,0.0,1,1,0.1944444444444444,1,1,0.7303482587064677,0.147957535195015,1.0000000000000009,1.0,1.0,1.0,1.0,0.2404003501831062,0.8911509063568168,1.0,1.0,1.0,1
0,0.0,0,0,0.125,1,1,0.0124378109452736,0.0184687283637202,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0.0,1,1,0.9444444444444444,1,0,0.6940298507462687,0.708873759519963,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
0,0.0,1,1,0.6666666666666666,0,1,0.1119402985074626,0.1620413108700669,0.0,0.3460160493615374,1.0,1.0,1.0,0.2404003501831062,1.0,1.0,1.0,0.0,0
0,0.0,0,0,0.0555555555555555,1,1,0.5711442786069653,0.0327198246018924,1.0000000000000009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0,1.0,0,0,0.611111111111111,1,0,0.56318407960199,0.3749423032540965,0.0518294355868365,0.3460160493615374,1.0,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,0
1,1.0,1,0,1.0,0,1,0.4646766169154229,0.5224094161089314,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
0,1.0,0,0,0.8333333333333333,1,1,0.827363184079602,0.7105700438495269,1.0000000000000009,1.0,0.2209455880816778,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,0
0,0.0,0,0,0.8333333333333333,0,1,0.3238805970149253,0.3471728594507269,0.0,0.3460160493615374,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,1
0,0.0,0,0,0.4166666666666666,1,1,0.6074626865671642,0.2779021463189476,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0,0
0,0.0,1,1,0.1805555555555555,1,0,0.3572139303482586,0.0787272097853681,0.0518294355868365,0.3460160493615374,0.2209455880816778,1.0,1.0,0.2404003501831062,1.0,1.0,0.2316683869435539,0.0672598310258884,0
0,1.0,1,1,1.0,1,0,0.7383084577114428,0.7409935379644588,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,1
0,0.0,1,0,0.861111111111111,1,0,0.053731343283582,0.1613143318716824,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672598310258884,0
0,1.0,1,1,0.6666666666666666,0,0,0.1159203980099502,0.1580833141010847,0.0,0.3460160493615374,1.0,0.430304216904169,1.0,1.0,1.0,1.0,0.2316683869435539,0.0672598310258884,0
0,0.0,1,0,0.736111111111111,1,1,0.7975124378109453,0.5920493884144934,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,0.0,1
0,0.0,0,0,0.1666666666666666,1,1,0.6601990049751243,0.1152261712439418,0.0518294355868365,1.0,1.0,0.430304216904169,1.0,1.0,1.0,0.854101706400886,1.0,1.0,0
1,1.0,0,0,0.2638888888888889,1,1,0.6960199004975124,0.2027463651050081,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,1.0,1.0,1.0,1
1,0.0,0,0,0.1805555555555555,1,0,0.017412935323383,0.028807985229633,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1.0,0,0,0.625,1,1,0.8149253731343283,0.5124624971151627,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,0.0672598310258884,0
1,0.0,0,0,0.3611111111111111,1,1,0.0134328358208955,0.0522790214631894,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316683869435539,0.0672598310258884,0
0,0.0,1,0,0.5138888888888888,1,0,0.0124378109452736,0.0907454419570736,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,0
1,0.0,1,1,0.0555555555555555,1,1,0.3248756218905472,0.0238633741057004,1.0000000000000009,0.3460160493615374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,0,0,0.375,1,1,0.7592039800995024,0.3122317101315485,1.0000000000000009,1.0,1.0,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,0.1125363733374977,1
1,0.0,1,1,0.8333333333333333,1,1,0.6049751243781094,0.5359566120470804,0.0518294355868365,0.3460160493615374,0.2209455880816778,0.430304216904169,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,1.0,0.0,0
0,0.0,0,0,0.0138888888888888,1,1,0.6696517412935323,0.0077025155781213,0.0518294355868365,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,1.0,1.0,0.0,1
1,0.0,1,0,0.8055555555555555,1,1,0.6751243781094527,0.5621624740364644,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,0.0,1.0,0
0,1.0,0,0,0.0138888888888888,0,1,0.0691542288557213,0.0007385183475651,0.0,0.3460160493615374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,1,1,0.986111111111111,1,0,0.071641791044776,0.2070793907223632,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672598310258884,0
0,0.0,1,0,1.0,1,1,0.9676616915422884,0.9570678513731826,1.0000000000000009,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,0
1,0.0,0,0,0.0277777777777777,1,0,0.517910447761194,0.0131087006692822,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,1.0,1.0,0
1,0.0,1,1,1.0,1,0,0.5134328358208955,0.5866085852757905,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,1.0,1.0,0.0,0.0672598310258884,0
1,1.0,1,0,1.0,1,0,0.7970149253731342,0.7974382644818832,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,0
1,0.0,1,0,0.0138888888888888,1,1,0.5064676616915423,0.0058100623124855,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1,0.0,0,0,0.1527777777777777,1,1,0.5736318407960199,0.0978075236556658,0.0518294355868365,1.0,1.0,0.430304216904169,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,0
1,0.0,0,0,0.7222222222222222,0,0,0.117910447761194,0.1851603969536118,0.0,0.3460160493615374,1.0,0.430304216904169,1.0,1.0,1.0,1.0,0.2316683869435539,0.1125363733374977,0
1,0.0,1,1,0.0138888888888888,1,1,0.0194029850746268,0.0001615508885298,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316683869435539,1.0,0
0,0.0,0,0,0.5,0,0,0.127363184079602,0.1278040618509116,0.0,0.3460160493615374,0.2209455880816778,1.0,1.0,1.0,1.0,1.0,0.0,0.0672598310258884,0
0,0.0,1,1,0.8472222222222222,1,0,0.9636815920398007,0.8065255019616894,1.0000000000000009,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0,0
1,0.0,1,1,0.3472222222222222,1,0,0.673134328358209,0.2515866605123471,0.0518294355868365,1.0,1.0,1.0,1.0,0.2404003501831062,0.8911509063568168,1.0,1.0,1.0,0
0,0.0,0,0,0.7222222222222222,1,0,0.554726368159204,0.4452861758596815,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,1.0,0.2316683869435539,0.0,0
1,1.0,1,1,0.5277777777777778,1,0,0.8248756218905472,0.4296157396722824,1.0000000000000009,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,0
0,0.0,1,0,0.7083333333333333,1,0,0.5064676616915423,0.4189706900530809,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,0
0,0.0,0,0,0.0972222222222222,1,0,0.0164179104477611,0.01781098546042,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316683869435539,0.1125363733374977,0
0,0.0,0,0,0.2083333333333333,1,1,0.753731343283582,0.1715497345949688,0.0518294355868365,1.0,1.0,1.0,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,1.0,0.0,0
1,0.0,1,1,0.8888888888888888,1,0,0.7477611940298508,0.6696861297022848,1.0000000000000009,1.0,0.2209455880816778,1.0,0.4654557771889976,1.0,1.0,0.854101706400886,0.0,0.0672598310258884,0
0,0.0,1,0,0.2777777777777778,1,0,0.0099502487562188,0.0411320101546272,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,0
0,0.0,1,1,0.6527777777777778,1,0,0.0149253731343283,0.1073274867297484,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125363733374977,0
0,0.0,1,0,0.2916666666666666,1,0,0.6233830845771144,0.1957246711285483,0.0518294355868365,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.1125363733374977,0
0,0.0,1,1,0.8055555555555555,0,0,0.4129353233830846,0.4160570043849527,0.0,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.1125363733374977,0
0,0.0,0,0,0.5277777777777778,1,0,0.017910447761194,0.0833948765289637,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125363733374977,0
1,0.0,0,0,0.0416666666666666,1,1,0.508457711442786,0.0199111470113085,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,0.2404003501831062,0.8911509063568168,0.854101706400886,1.0,1.0,1
1,0.0,0,0,0.0138888888888888,1,1,0.2721393034825871,0.0030925455804292,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0,0.0,0,1,0.25,0,1,0.1666666666666666,0.0616432033233325,0.0,0.3460160493615374,1.0,1.0,1.0,1.0,1.0,0.854101706400886,1.0,1.0,1
0,0.0,0,0,0.125,1,0,0.0189054726368158,0.025311562427879,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,0
0,0.0,1,0,0.125,1,0,0.708457711442786,0.0962727902146319,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,1
0,0.0,1,0,1.0,1,0,0.8199004975124379,0.8441322409416109,1.0000000000000009,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,1.0,0.8911509063568168,1.0,0.0,0.0672598310258884,0
1,0.0,0,0,0.0138888888888888,1,0,0.017910447761194,0.0001442418647588,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,1
0,0.0,1,1,0.25,1,0,0.0681592039800995,0.0472709439187629,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125363733374977,0
0,0.0,0,0,0.0138888888888888,1,1,0.5228855721393034,0.0060004615739672,0.0518294355868365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,1
0,0.0,1,1,0.7916666666666666,1,1,0.408457711442786,0.3756692822524809,0.0518294355868365,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,1.0,1.0,0.2316683869435539,0.1125363733374977,0
1,1.0,1,0,0.9583333333333331,1,1,0.9184079601990048,0.8759866143549504,1.0000000000000009,1.0,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,0.1125363733374977,0
0,0.0,0,0,0.3472222222222222,1,1,0.5980099502487561,0.2099123009462266,1.0000000000000009,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,1.0,1.0,0.0672598310258884,0
0,0.0,1,1,0.0833333333333333,0,0,0.2218905472636815,0.0229286868220632,0.0,0.3460160493615374,1.0,0.430304216904169,0.4654557771889976,0.2404003501831062,1.0,1.0,0.0,0.1125363733374977,0
0,0.0,0,0,0.0972222222222222,1,0,0.0238805970149253,0.0158204477267482,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1125363733374977,0
0,0.0,1,0,0.0833333333333333,1,0,0.0124378109452736,0.0147126702054004,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0672598310258884,1
0,0.0,1,0,0.736111111111111,1,0,0.917910447761194,0.671209323794138,0.0518294355868365,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.2316683869435539,1.0,0
1,0.0,1,1,0.2777777777777778,1,0,0.017910447761194,0.043987999076852,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125363733374977,0
1,0.0,0,0,0.1805555555555555,1,0,0.7950248756218906,0.1397934456496653,1.0000000000000009,1.0,0.2209455880816778,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,0.1125363733374977,1
1,1.0,1,0,0.1388888888888889,1,1,0.7119402985074627,0.1033348719132241,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,1.0,0.854101706400886,1.0,1.0,1
0,1.0,1,0,0.9027777777777776,1,0,0.7577114427860697,0.7047484421878606,0.0518294355868365,1.0,0.2209455880816778,0.430304216904169,0.4654557771889976,1.0,1.0,0.854101706400886,1.0,1.0,0
0,0.0,0,0,0.0277777777777777,1,0,0.6203980099502486,0.0158089083775675,1.0000000000000009,1.0,1.0,1.0,0.4654557771889976,1.0,1.0,1.0,1.0,0.1125363733374977,1
1,0.0,1,1,0.9305555555555556,1,1,0.8671641791044776,0.8043676436648973,1.0000000000000009,1.0,1.0,0.430304216904169,0.4654557771889976,1.0,0.8911509063568168,0.854101706400886,0.2316683869435539,1.0,0
1,0.0,0,0,1.0,0,1,0.4522388059701493,0.513039464574198,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,0.0,0.0672598310258884,0
0,0.0,0,0,0.0972222222222222,1,1,0.4835820895522387,0.0506923609508423,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,1.0,0.8911509063568168,0.854101706400886,1.0,1.0,0
0,0.0,1,1,0.5,1,0,0.3263681592039801,0.2072697899838449,0.0518294355868365,0.3460160493615374,0.2209455880816778,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
0,0.0,1,1,0.4444444444444444,1,1,0.6751243781094527,0.3121336256635125,0.0518294355868365,1.0,1.0,0.430304216904169,1.0,1.0,0.8911509063568168,1.0,1.0,1.0,0
0,0.0,0,0,0.7777777777777777,0,0,0.2666666666666666,0.2932494807292868,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,0.2404003501831062,1.0,1.0,0.0,0.0672598310258884,0
0,0.0,1,1,0.6666666666666666,1,0,0.5119402985074627,0.3467401338564504,0.0518294355868365,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,1.0,0.2316683869435539,0.0672598310258884,0
1,0.0,0,0,0.0138888888888888,1,0,0.2791044776119402,0.0031733210246942,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125363733374977,1
1,0.0,0,0,0.3611111111111111,1,0,0.3074626865671641,0.1406069697669051,0.0518294355868365,0.3460160493615374,1.0,1.0,1.0,0.2404003501831062,1.0,1.0,1.0,0.0672598310258884,0
1,0.0,1,0,1.0,0,0,0.2373134328358209,0.3396261250865451,0.0,0.3460160493615374,0.2209455880816778,0.430304216904169,0.4654557771889976,1.0,1.0,1.0,0.0,0.0672598310258884,0
1,0.0,1,1,0.736111111111111,1,0,0.6711442786069651,0.5304984998846065,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,0.854101706400886,1.0,1.0,0
0,0.0,1,1,0.3194444444444444,1,1,0.5860696517412936,0.2008539118393723,1.0000000000000009,0.3460160493615374,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,1.0,0.0,0.0672598310258884,0
1,0.0,0,0,0.5,1,1,0.6631840796019901,0.351765520424648,1.0000000000000009,1.0,1.0,1.0,1.0,1.0,1.0,0.854101706400886,1.0,1.0,1
0,0.0,0,0,0.5416666666666666,1,1,0.7691542288557214,0.4239614585737364,0.0518294355868365,1.0,0.2209455880816778,1.0,0.4654557771889976,0.2404003501831062,0.8911509063568168,1.0,0.2316683869435539,1.0,1
0,0.0,0,0,0.1111111111111111,1,1,0.0194029850746268,0.0140953150242326,0.0518294355868365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316683869435539,0.0672598310258884,0
